"","Site.Ref","Site.name","Latitude","Longitude"
"212722","70410018","Carnarvon Artesian Basin - MRWA Carnarvon 2009",-24.84152258,113.7683542
"212726","70411249","Gascoyne River - Damsite Bore No 2",-25.00773097,114.9958901
"212727","70411250","Gascoyne River - Damsite Bore No 3",-25.01297873,114.998777
"212728","70418103","Old River Channels Carnarvon - 4",-24.77039627,114.1427617
"212731","70418104","Old River Channels Carnarvon - 5",-24.72039988,114.0863671
"212734","70418105","Old River Channels Carnarvon - 6",-24.72428573,114.0783136
"212737","70418106","Old River Channels Carnarvon - 7",-24.72900787,114.062761
"212740","70418107","Old River Channels Carnarvon - 8",-24.74429087,114.0183131
"212743","70418108","Old River Channels Carnarvon - 9",-24.74679146,114.0210892
"212746","70418110","Old River Channels Carnarvon - 11",-24.74484157,114.0147034
"212749","70418111","Old River Channels Carnarvon - 12",-24.73984544,114.0130344
"212752","70418112","Old River Channels Carnarvon - 13",-24.83207156,113.9338733
"212755","70418113","Old River Channels Carnarvon - 14",-24.83706456,113.9383124
"212758","70418114","Old River Channels Carnarvon - 15",-24.82068175,113.8244265
"212760","70418115","Old River Channels Carnarvon - 16",-24.90235027,113.8177561
"212762","70418116","Old River Channels Carnarvon - 17",-24.8054003,113.7977517
"212764","70418117","Old River Channels Carnarvon - 18",-24.80207458,113.7941476
"212766","70418118","Old River Channels Carnarvon - 19",-24.7979024,113.7860858
"212768","70418119","Old River Channels Carnarvon - 20",-24.8034591,113.7813656
"212770","70418120","Old River Channels Carnarvon - 21",-24.78762768,113.7708106
"212772","70418121","Old River Channels Carnarvon - 22",-24.80124023,113.8455373
"212774","70418122","Old River Channels Carnarvon - 23",-24.7987361,113.8519257
"212776","70418123","Old River Channels Carnarvon - 24",-24.82874071,113.7538663
"212778","70418124","Old River Channels Carnarvon - 25",-24.83206911,113.7646993
"212781","70418301","Carnarvon L Series - L1",-24.85304583,113.6535995
"212813","70418302","Carnarvon L Series - L4",-24.84619921,113.6686058
"212846","70418303","Carnarvon L Series - L7",-24.84359569,113.6854623
"212878","70418304","Carnarvon L Series - L8",-24.85556844,113.6851374
"212911","70418305","Carnarvon L Series - L11",-24.84401256,113.6988691
"212921","70418306","Carnarvon L Series - L14",-24.83675745,113.7092936
"212932","70418307","Carnarvon L Series - L15",-24.84488546,113.7089761
"212942","70418308","Carnarvon L Series - L16",-24.85033991,113.7117655
"212952","70418309","Carnarvon L Series - L20",-24.84068244,113.720258
"212962","70418310","Carnarvon L Series - L22",-24.82456859,113.7294285
"212972","70418311","Carnarvon L Series - L23",-24.83452351,113.7289086
"213004","70418312","Carnarvon L Series - L24",-24.84290936,113.7347066
"213017","70418313","Carnarvon L Series - L30",-24.82040426,113.7444266
"213025","70418314","Carnarvon L Series - L36",-24.81590217,113.7625042
"213038","70418315","Carnarvon L Series - L38",-24.82941825,113.7699538
"213071","70418316","Carnarvon L Series - L39",-24.8359639,113.7722028
"213081","70418317","Carnarvon L Series - L43",-24.83479176,113.6872304
"213114","70418318","Carnarvon L Series - L44",-24.84429183,113.6838714
"213125","70418319","Carnarvon L Series - L45",-24.84899457,113.684847
"213133","70418320","Carnarvon L Series - L46",-24.84256225,113.6781806
"213169","70418321","Carnarvon L Series - L10",-24.87357904,113.6908094
"213180","70418322","Carnarvon L Series - L5",-24.85623984,113.668313
"213192","70418323","Carnarvon L Series - L6",-24.86707233,113.6722058
"213205","70418324","Carnarvon L Series - L9",-24.86162304,113.6866889
"213216","70418325","Carnarvon L Series - L12",-24.85540497,113.6971975
"213226","70418326","Carnarvon L Series - L13",-24.86512951,113.6994265
"213237","70418327","Carnarvon L Series - L17",-24.85290879,113.7144228
"213248","70418328","Carnarvon L Series - L19",-24.86634724,113.7148846
"213259","70418329","Carnarvon L Series - L21",-24.86345812,113.7283138
"213270","70418330","Carnarvon L Series - L25",-24.84906114,113.7368531
"213302","70418331","Carnarvon L Series - L27",-24.85738376,113.7396971
"213345","70418332","Carnarvon L Series - L28",-24.83631898,113.7432051
"213355","70418333","Carnarvon L Series - L29",-24.85002751,113.7495837
"213387","70418334","Carnarvon L Series - L31",-24.82762586,113.741372
"213398","70418335","Carnarvon L Series - L32",-24.84206739,113.7549822
"213409","70418336","Carnarvon L Series - L33",-24.84456996,113.7558091
"213420","70418337","Carnarvon L Series - L34",-24.82741872,113.7555906
"213452","70418338","Carnarvon L Series - L35",-24.83845833,113.7627546
"213465","70418339","Carnarvon L Series - L37",-24.81763125,113.7641412
"213475","70418340","Carnarvon L Series - L40",-24.80735134,113.7783085
"213486","70418341","Carnarvon L Series - L41",-24.81520082,113.7842512
"213518","70418342","Carnarvon L Series - L42",-24.81957273,113.7830308
"213529","70418343","Carnarvon L Series - L47",-24.85200531,113.6704514
"213561","70418347","Carnarvon L Series - L26",-24.8547961,113.7395575
"213571","70418355","Carnarvon L Series - L63",-24.85605006,113.6703466
"213580","70418356","Gascoyne River - Ob 1/77",-24.85379591,113.7147821
"213612","70418357","Gascoyne River - Ob 2A/77",-24.8484942,113.7323306
"213621","70418358","Gascoyne River - Ob 3/77",-24.84384385,113.7462392
"213628","70418359","Gascoyne River - Ob 3A/77",-24.843319,113.7463299
"213637","70418360","Gascoyne River - Ob 4/77",-24.83180674,113.7627849
"213667","70418361","Gascoyne River - Ob 4A/77",-24.83247579,113.7607856
"213677","70418362","Gascoyne River - Ob 5A/77",-24.82351971,113.7765761
"213685","70418363","Gascoyne River - Ob 6/77",-24.81306605,113.799941
"213690","70418364","Gascoyne River - Ob 7/77",-24.81111356,113.8078068
"213695","70418365","Gascoyne River - Ob 8A/77",-24.81263828,113.8226719
"213722","70418366","Gascoyne River - Ob 8/77",-24.81263828,113.8226719
"213749","70418367","Gascoyne River - Ob 9/77",-24.81429273,113.8306192
"213754","70418368","Gascoyne River - Ob 10/77",-24.81495074,113.8434876
"213759","70418369","Gascoyne River - Ob 11/77",-24.81027112,113.8522788
"213763","70418370","Gascoyne River - Ob 12/77",-24.81292052,113.8553056
"213768","70418371","Gascoyne River - Ob 13/77",-24.8006443,113.8836934
"213773","70418372","Gascoyne River - Ob 14/77",-24.79788112,113.8865951
"213778","70418373","Gascoyne River - Ob 15/77",-24.79598167,113.8914939
"213782","70418374","Gascoyne River - Ob 16/77",-24.79101124,113.9151028
"213786","70418375","Gascoyne River - Ob 17/77",-24.79300807,113.9178301
"213814","70418376","Gascoyne River - Ob 18/77",-24.7937103,113.9247546
"213842","70418377","Gascoyne River - Ob 19/77",-24.78376531,113.9623784
"213870","70418378","Gascoyne River - Ob 20/77",-24.77969538,113.9725117
"213874","70418379","Gascoyne River - Ob 21/77",-24.77329368,113.9898029
"213902","70418380","Gascoyne River - Ob 22/77",-24.77050892,113.9936894
"213930","70418381","Gascoyne River - Ob 23/77",-24.76323437,113.9964795
"213935","70418382","Gascoyne River - Ob 24/77",-24.75675856,114.0054641
"213962","70418383","Gascoyne River - Ob 25/77",-24.75437298,114.0143865
"213966","70418385","Gascoyne River - Ob 25B/77",-24.75533395,114.017328
"213971","70418390","Carnarvon L Series - L62",-24.74751106,114.0323365
"213981","70418392","Carnarvon L Series - L65",-24.82159054,113.7783791
"213989","70418393","Carnarvon L Series - L66",-24.82819625,113.7647944
"214021","70418394","Carnarvon L Series - L67",-24.83002087,113.7617563
"214030","70418395","Carnarvon L Series - L68",-24.84961877,113.7265857
"214039","70418396","Carnarvon L Series - L69",-24.85178279,113.7068515
"214049","70418397","Gascoyne River - Ob 26/77",-24.7438838,114.0314346
"214054","70418398","Carnarvon L Series - L70",-24.85076638,113.6716019
"214087","70418399","Carnarvon L Series - L71",-24.86623463,113.7061772
"214097","70418400","Carnarvon L Series - L72",-24.85767902,113.6857073
"214129","70418401","Carnarvon L Series - L73",-24.85524764,113.7148399
"214139","70418402","Carnarvon L Series - L74",-24.84472775,113.7472477
"214149","70418403","Carnarvon L Series - L35R",-24.83908079,113.7618112
"214177","70418404","Carnarvon L Series - L6RS Shallow",-24.86840672,113.6749741
"214205","70418405","Carnarvon L Series - L6RD Deep",-24.86839858,113.6749854
"214233","70418406","Carnarvon L Series - L24R",-24.84562062,113.7339503
"214261","70418407","Carnarvon L Series - L36R",-24.81583413,113.7624748
"214289","70418410","Gascoyne River - Ob 27/78",-24.74066626,114.0512723
"214293","70418411","Gascoyne River - Ob 28/78",-24.73821263,114.0641749
"214297","70418412","Gascoyne River - Ob 29/78",-24.74150202,114.0477894
"214302","70418413","Gascoyne River - Ob 30/78",-24.73145956,114.0880458
"214306","70418414","Gascoyne River - Ob 31/78",-24.73986457,114.1026712
"214309","70418415","Gascoyne River - Ob 32/78",-24.7295788,114.0841376
"214312","70418463","Gascoyne River - Ob 2/77",-24.84860823,113.7324978
"214339","70418464","Gascoyne River - Ob 5/77",-24.82251099,113.7774108
"214343","70418465","Gascoyne River - Ob 5/77 B",-24.82251099,113.7774108
"214346","70418466","Gascoyne River - Ob 2/77 B",-24.84860823,113.7324978
"214349","70418472","Carnarvon L Series - L45A",-24.84622143,113.6849714
"214356","70418473","Carnarvon L Series - L14 REDRILL",-24.8343,113.7094
"214360","70418474","Carnarvon L Series - L 5 Redrill",-24.8622,113.6737
"214389","70418475","Carnarvon L Series - L 10 Redrill",-24.87356082,113.6908189
"214418","70418476","Carnarvon L Series - L 15 Redrill",-24.8448416,113.7089194
"214457","70418477","Carnarvon L Series - L 71 Redrill",-24.85789492,113.7052375
"214486","70418478","Carnarvon L Series - L46R",-24.84227919,113.6781376
"214514","70418479","Carnarvon L Series - L77",-24.85859439,113.6588502
"214542","70418480","Carnarvon Artesian Basin - Callagiddy H1/CABRP",-25.04840853,114.0301485
"214571","70418481","Carnarvon L Series - L78",-24.86182373,113.7148171
"214599","70418483","Carnarvon L Series - L80",-24.81178327,113.7934229
"214627","70418769","Gascoyne River - P11/84",-24.7592841,113.9981832
"214632","70418900","Carnarvon Recharge Inv - CRI 1/97 (10.6M)",-24.83514846,113.751905
"214635","70418902","Carnarvon Recharge Inv - CRI 2/97 (18.3M)",-24.83023569,113.7594305
"214638","70418903","Carnarvon Recharge Inv - CRI 2/97 (11.5M)",-24.83023569,113.7594305
"214641","70418906","Carnarvon Recharge Inv - CRI 3/97 (14.4M)",-24.8225535,113.7561355
"214644","70418907","Carnarvon Recharge Inv - CRI 3/97 (11.4M)",-24.8225535,113.7561355
"214647","70418909","Carnarvon Recharge Inv - CRI 4/97 (13.6M)",-24.82692969,113.7683756
"214650","70418910","Carnarvon Recharge Inv - CRI 4/97 ( 9.8M)",-24.82683948,113.7683736
"214653","70418911","Carnarvon Recharge Inv - CRI 5/97 (14.6M)",-24.82212612,113.7670525
"214656","70418912","Carnarvon Recharge Inv - CRI 5/97 (12.6M)",-24.82212612,113.7670525
"214659","70418915","Carnarvon Recharge Inv - CRI 6/97 (12.2M)",-24.81729236,113.7658969
"214662","70418916","Carnarvon Recharge Inv - CRI 6/97 (10.2M)",-24.81728688,113.7661934
"214665","70418917","Carnarvon Recharge Inv - CRI 7/97 (15.9M)",-24.82864284,113.7699167
"214668","70418918","Carnarvon Recharge Inv - CRI 7/97 (13.9M)",-24.82864284,113.7699167
"214671","70418919","Carnarvon Recharge Inv - CRI 7/97 (11.9M)",-24.82864284,113.7699167
"214674","70418920","Carnarvon Recharge Inv - CRI 7/97 ( 8.9M)",-24.82864284,113.7699167
"214677","70418921","Carnarvon Recharge Inv - CRI 8/97 (13.6M)",-24.83272646,113.7725887
"214680","70418922","Carnarvon Recharge Inv - CRI 8/97 (10.6M)",-24.83272646,113.7725887
"214683","70418924","Carnarvon Recharge Inv - CRI 9/97 (11.6M)",-24.84030935,113.7729456
"214686","70418925","Carnarvon Recharge Inv - CRI 9/97 ( 8.9M)",-24.84030935,113.7729456
"214689","70418926","Carnarvon Recharge Inv - CRI 10/97(11.5M)",-24.83386244,113.7624184
"214692","70418927","Carnarvon Recharge Inv - CRI 11/97(19.2M)",-24.83841841,113.7668808
"214695","70418928","Carnarvon Recharge Inv - CRI 11/97(16.7M)",-24.83841841,113.7668808
"214698","70418929","Carnarvon Recharge Inv - CRI 11/97(13.7M)",-24.83841841,113.7668808
"214701","70418930","Carnarvon Recharge Inv - CRI 11/97(11.2M)",-24.83841841,113.7668808
"214704","70418931","Carnarvon Recharge Inv - CRI 12/97(19.05M)",-24.84013688,113.7681355
"214707","70418932","Carnarvon Recharge Inv - CRI 12/97(14.05M)",-24.84013688,113.7681355
"214710","70418933","Carnarvon Recharge Inv - CRI 12/97(10.05M)",-24.84013688,113.7681355
"214713","70418934","Carnarvon Recharge Inv - CRI 13/97(19.55M)",-24.83938953,113.7548668
"214716","70418935","Carnarvon Recharge Inv - CRI 13/97(17.55M)",-24.83938953,113.7548668
"214719","70418936","Carnarvon Recharge Inv - CRI 13/97(15.55M)",-24.83938953,113.7548668
"214722","70418937","Carnarvon Recharge Inv - CRI 13/97(13.55M)",-24.83938953,113.7548668
"214725","70418938","Carnarvon Recharge Inv - CRI 14/97",-24.84309891,113.758272
"214728","70419019","Gascoyne Junction Soak - Rest Area 2Km U/S",-25.04191593,115.2253016
"214730","70419020","Gascoyne Junction Soak - 1Km U/S",-25.04285786,115.2157544
"214732","70419021","Gascoyne Junction Soak - Immed U/S Of Xing",-25.04280172,115.2110875
"214734","70419022","Gascoyne Junction Soak - Immed D/S Of Xing",-25.04278859,115.2099976
"214736","70419080","Carnarvon Artesian Basin -  Callagiddy Wandi Bo",-25.08874099,114.048624
"214745","70419081","Carnarvon Artesian Basin - Boolathana St Bore",-24.44731704,113.6894652
"214752","70419082","Carnarvon Artesian Basin - Boolathana 7/2009",-24.45234769,113.6852355
"214753","70518001","Carnarvon Artesian Basin - Texada No 1 Bore",-24.41041086,113.4974697
"214760","70518002","Carnarvon Artesian Basin - Boologooro Griesn Bo",-24.28151178,113.8519157
"214766","70518003","Carnarvon Artesian Basin - Warroora ST Rig Bore",-23.50706056,113.8816227
"214792","70518004","Carnarvon Artesian Basin - Warroora ST O/C Bore",-23.36650766,113.8730114
"214801","70518005","Carnarvon Artesian Basin - Cardabia ST O/Gov Bo",-23.09511362,113.9430077
"214807","70518006","Carnarvon Artesian Basin - Mia Mia Stn Bo Jappa",-23.46095155,114.1143992
"214814","70518007","Carnarvon Artesian Basin - Warroora H 2000CABRP",-23.48243109,113.7939624
"214837","70518008","Carnarvon Artesian Basin - Warroora O 2000CABRP",-23.36804179,113.8764564
"214860","70518010","Carnarvon Artesian Basin - Boologooro 2000",-24.32470413,113.888082
"214887","70518459","Exmouth Private - Aquaculture Farm B1",-21.97860388,114.1297007
"214889","70518460","Exmouth Private - Aquaculture Farm B2",-21.97939826,114.1297041
"214891","70610100","Ashburton Coastal Plain - ACP1",-22.42509512,115.1174482
"214927","70610101","Ashburton Coastal Plain - ACP2",-22.38314692,115.0368925
"214963","70610102","Ashburton Coastal Plain - ACP3",-22.34009246,115.0846645
"214999","70610103","Ashburton Coastal Plain - ACP4",-22.29453325,115.1016091
"215028","70610104","Ashburton Coastal Plain - ACP5",-22.24814459,115.1599489
"215058","70610105","Ashburton Coastal Plain - ACP6",-22.48871085,115.0568919
"215089","70610106","Ashburton Coastal Plain - ACP7",-22.23758955,115.164947
"215119","70610107","Ashburton Coastal Plain - ACP8",-22.18981116,115.2027308
"215149","70610108","Ashburton Coastal Plain - ACP9",-22.15286531,115.207728
"215179","70710030","Cane - C 7 Paradise Well",-22.06908756,115.7762942
"215181","70710103","Robe River - 4P",-21.56204718,115.8422649
"215188","70710104","Robe River - 10P",-21.51088545,115.8288378
"215189","70710249","Millstream - Millstream No 45A",-21.72541619,116.8389187
"215194","70710251","Millstream - Millstream No 52C",-21.7568194,116.7819768
"215196","70710252","Millstream - Millstream No 52D",-21.7568194,116.7819768
"215198","70710253","Millstream - Millstream 52E",-21.7568194,116.7819768
"215200","70719002","Shire Of Ashburton - Onslow Tws - Cane River No 2",-21.67601172,115.362208
"215237","70719004","Shire Of Ashburton - Onslow Tws - Cane River No.6",-21.68341114,115.3655403
"215248","70719005","Shire Of Ashburton - Onslow Tws - Cane River No.8",-21.68424954,115.3672123
"215285","70719006","Shire Of Ashburton - Onslow Tws - 1-69",-21.68354016,115.3667178
"215333","70719007","Shire Of Ashburton - Onslow Tws - 2-69",-21.68121947,115.3640285
"215380","70719011","Shire Of Ashburton - Onslow Tws - 1-65",-21.67688027,115.3627343
"215393","70719012","Shire Of Ashburton - Onslow Tws - 3-69",-21.67680873,115.3646387
"215439","70719016","Shire Of Ashburton - Onslow Tws - 7-79",-21.67258122,115.3633098
"215479","70719017","Shire Of Ashburton - Onslow Tws - 8-79",-21.6700793,115.3633188
"215521","70719018","Shire Of Ashburton - Onslow Tws - 3-82",-21.68602696,115.3757697
"215565","70719019","Shire Of Ashburton - Onslow Tws - 4-82",-21.6875837,115.3760905
"215609","70719020","Shire Of Ashburton - Onslow Tws - 5-82",-21.68956385,115.3772183
"215645","70719021","Shire Of Ashburton - Onslow Tws - 12-86",-21.69359599,115.3794347
